"INDIC","Indicator","LOCATION","Country","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CST","Constant 2015 PPPs","GBR","United Kingdom","2016","2016","OECDIDX","OECD=100","0","Units",,,102,,
"CST","Constant 2015 PPPs","GBR","United Kingdom","2017","2017","OECDIDX","OECD=100","0","Units",,,101,,
"CST","Constant 2015 PPPs","GBR","United Kingdom","2018","2018","OECDIDX","OECD=100","0","Units",,,100,,
"CST","Constant 2015 PPPs","GBR","United Kingdom","2019","2019","OECDIDX","OECD=100","0","Units",,,100,,
"PPP","Purchasing Power Parities","USA","United States","2009","2009","NATUSD","National currency per US dollar","0","Units",,,1,,
"PPP","Purchasing Power Parities","USA","United States","2010","2010","NATUSD","National currency per US dollar","0","Units",,,1,,
"PPP","Purchasing Power Parities","USA","United States","2011","2011","NATUSD","National currency per US dollar","0","Units",,,1,,
"PPP","Purchasing Power Parities","USA","United States","2012","2012","NATUSD","National currency per US dollar","0","Units",,,1,,
"PPP","Purchasing Power Parities","USA","United States","2013","2013","NATUSD","National currency per US dollar","0","Units",,,1,,
"PPP","Purchasing Power Parities","USA","United States","2014","2014","NATUSD","National currency per US dollar","0","Units",,,1,,
"PPP","Purchasing Power Parities","USA","United States","2015","2015","NATUSD","National currency per US dollar","0","Units",,,1,,
"PPP","Purchasing Power Parities","USA","United States","2016","2016","NATUSD","National currency per US dollar","0","Units",,,1,,
"PPP","Purchasing Power Parities","USA","United States","2017","2017","NATUSD","National currency per US dollar","0","Units",,,1,,
"PPP","Purchasing Power Parities","USA","United States","2018","2018","NATUSD","National currency per US dollar","0","Units",,,1,,
"PPP","Purchasing Power Parities","USA","United States","2019","2019","NATUSD","National currency per US dollar","0","Units",,,1,,
"CPL","Comparative Price Levels","USA","United States","2009","2009","OECDIDX","OECD=100","0","Units",,,98,,
"CPL","Comparative Price Levels","USA","United States","2010","2010","OECDIDX","OECD=100","0","Units",,,98,,
"CPL","Comparative Price Levels","USA","United States","2011","2011","OECDIDX","OECD=100","0","Units",,,95,,
"CPL","Comparative Price Levels","USA","United States","2012","2012","OECDIDX","OECD=100","0","Units",,,99,,
"CPL","Comparative Price Levels","USA","United States","2013","2013","OECDIDX","OECD=100","0","Units",,,102,,
"CPL","Comparative Price Levels","USA","United States","2014","2014","OECDIDX","OECD=100","0","Units",,,103,,
"CPL","Comparative Price Levels","USA","United States","2015","2015","OECDIDX","OECD=100","0","Units",,,113,,
"CPL","Comparative Price Levels","USA","United States","2016","2016","OECDIDX","OECD=100","0","Units",,,115,,
"CPL","Comparative Price Levels","USA","United States","2017","2017","OECDIDX","OECD=100","0","Units",,,115,,
"CPL","Comparative Price Levels","USA","United States","2018","2018","OECDIDX","OECD=100","0","Units",,,114,,
"CPL","Comparative Price Levels","USA","United States","2019","2019","OECDIDX","OECD=100","0","Units",,,117,,
"CUR","Current PPPs","USA","United States","2009","2009","OECDIDX","OECD=100","0","Units",,,138,,
"CUR","Current PPPs","USA","United States","2010","2010","OECDIDX","OECD=100","0","Units",,,137,,
"CUR","Current PPPs","USA","United States","2011","2011","OECDIDX","OECD=100","0","Units",,,136,,
"CUR","Current PPPs","USA","United States","2012","2012","OECDIDX","OECD=100","0","Units",,,137,,
"CUR","Current PPPs","USA","United States","2013","2013","OECDIDX","OECD=100","0","Units",,,136,,
"CUR","Current PPPs","USA","United States","2014","2014","OECDIDX","OECD=100","0","Units",,,137,,
"CUR","Current PPPs","USA","United States","2015","2015","OECDIDX","OECD=100","0","Units",,,137,,
"CUR","Current PPPs","USA","United States","2016","2016","OECDIDX","OECD=100","0","Units",,,135,,
"CUR","Current PPPs","USA","United States","2017","2017","OECDIDX","OECD=100","0","Units",,,135,,
"CUR","Current PPPs","USA","United States","2018","2018","OECDIDX","OECD=100","0","Units",,,136,,
"CUR","Current PPPs","USA","United States","2019","2019","OECDIDX","OECD=100","0","Units",,,137,,
"CST","Constant 2015 PPPs","USA","United States","2009","2009","OECDIDX","OECD=100","0","Units",,,139,,
"CST","Constant 2015 PPPs","USA","United States","2010","2010","OECDIDX","OECD=100","0","Units",,,138,,
"CST","Constant 2015 PPPs","USA","United States","2011","2011","OECDIDX","OECD=100","0","Units",,,137,,
"CST","Constant 2015 PPPs","USA","United States","2012","2012","OECDIDX","OECD=100","0","Units",,,138,,
"CST","Constant 2015 PPPs","USA","United States","2013","2013","OECDIDX","OECD=100","0","Units",,,138,,
"CST","Constant 2015 PPPs","USA","United States","2014","2014","OECDIDX","OECD=100","0","Units",,,138,,
"CST","Constant 2015 PPPs","USA","United States","2015","2015","OECDIDX","OECD=100","0","Units",,,138,,
"CST","Constant 2015 PPPs","USA","United States","2016","2016","OECDIDX","OECD=100","0","Units",,,138,,
"CST","Constant 2015 PPPs","USA","United States","2017","2017","OECDIDX","OECD=100","0","Units",,,137,,
"CST","Constant 2015 PPPs","USA","United States","2018","2018","OECDIDX","OECD=100","0","Units",,,138,,
"CST","Constant 2015 PPPs","USA","United States","2019","2019","OECDIDX","OECD=100","0","Units",,,139,,
"PPP","Purchasing Power Parities","CHL","Chile","2009","2009","NATUSD","National currency per US dollar","0","Units",,,354,,
"PPP","Purchasing Power Parities","CHL","Chile","2010","2010","NATUSD","National currency per US dollar","0","Units",,,360,,
"PPP","Purchasing Power Parities","CHL","Chile","2011","2011","NATUSD","National currency per US dollar","0","Units",,,348,,
"PPP","Purchasing Power Parities","CHL","Chile","2012","2012","NATUSD","National currency per US dollar","0","Units",,,347,,
"PPP","Purchasing Power Parities","CHL","Chile","2013","2013","NATUSD","National currency per US dollar","0","Units",,,350,,
"PPP","Purchasing Power Parities","CHL","Chile","2014","2014","NATUSD","National currency per US dollar","0","Units",,,367,,
"PPP","Purchasing Power Parities","CHL","Chile","2015","2015","NATUSD","National currency per US dollar","0","Units",,,391,,
"PPP","Purchasing Power Parities","CHL","Chile","2016","2016","NATUSD","National currency per US dollar","0","Units",,,410,,
"PPP","Purchasing Power Parities","CHL","Chile","2017","2017","NATUSD","National currency per US dollar","0","Units",,,411,,
"PPP","Purchasing Power Parities","CHL","Chile","2018","2018","NATUSD","National currency per US dollar","0","Units",,,412,,
"PPP","Purchasing Power Parities","CHL","Chile","2019","2019","NATUSD","National currency per US dollar","0","Units",,,416,,
"CPL","Comparative Price Levels","CHL","Chile","2009","2009","OECDIDX","OECD=100","0","Units",,,62,,
"CPL","Comparative Price Levels","CHL","Chile","2010","2010","OECDIDX","OECD=100","0","Units",,,69,,
"CPL","Comparative Price Levels","CHL","Chile","2011","2011","OECDIDX","OECD=100","0","Units",,,68,,
"CPL","Comparative Price Levels","CHL","Chile","2012","2012","OECDIDX","OECD=100","0","Units",,,70,,
"CPL","Comparative Price Levels","CHL","Chile","2013","2013","OECDIDX","OECD=100","0","Units",,,72,,
"CPL","Comparative Price Levels","CHL","Chile","2014","2014","OECDIDX","OECD=100","0","Units",,,66,,
"CPL","Comparative Price Levels","CHL","Chile","2015","2015","OECDIDX","OECD=100","0","Units",,,68,,
"CPL","Comparative Price Levels","CHL","Chile","2016","2016","OECDIDX","OECD=100","0","Units",,,70,,
"CPL","Comparative Price Levels","CHL","Chile","2017","2017","OECDIDX","OECD=100","0","Units",,,73,,
"CPL","Comparative Price Levels","CHL","Chile","2018","2018","OECDIDX","OECD=100","0","Units",,,73,,
"CPL","Comparative Price Levels","CHL","Chile","2019","2019","OECDIDX","OECD=100","0","Units",,,69,,
"CUR","Current PPPs","CHL","Chile","2009","2009","OECDIDX","OECD=100","0","Units",,,47,,
"CUR","Current PPPs","CHL","Chile","2010","2010","OECDIDX","OECD=100","0","Units",,,51,,
"CUR","Current PPPs","CHL","Chile","2011","2011","OECDIDX","OECD=100","0","Units",,,55,,
"CUR","Current PPPs","CHL","Chile","2012","2012","OECDIDX","OECD=100","0","Units",,,57,,
"CUR","Current PPPs","CHL","Chile","2013","2013","OECDIDX","OECD=100","0","Units",,,57,,
"CUR","Current PPPs","CHL","Chile","2014","2014","OECDIDX","OECD=100","0","Units",,,56,,
"CUR","Current PPPs","CHL","Chile","2015","2015","OECDIDX","OECD=100","0","Units",,,55,,
"CUR","Current PPPs","CHL","Chile","2016","2016","OECDIDX","OECD=100","0","Units",,,53,,
"CUR","Current PPPs","CHL","Chile","2017","2017","OECDIDX","OECD=100","0","Units",,,53,,
"CUR","Current PPPs","CHL","Chile","2018","2018","OECDIDX","OECD=100","0","Units",,,54,,
"CUR","Current PPPs","CHL","Chile","2019","2019","OECDIDX","OECD=100","0","Units",,,53,,
"CST","Constant 2015 PPPs","CHL","Chile","2009","2009","OECDIDX","OECD=100","0","Units",,,55,,
"CST","Constant 2015 PPPs","CHL","Chile","2010","2010","OECDIDX","OECD=100","0","Units",,,56,,
"CST","Constant 2015 PPPs","CHL","Chile","2011","2011","OECDIDX","OECD=100","0","Units",,,58,,
"CST","Constant 2015 PPPs","CHL","Chile","2012","2012","OECDIDX","OECD=100","0","Units",,,60,,
"CST","Constant 2015 PPPs","CHL","Chile","2013","2013","OECDIDX","OECD=100","0","Units",,,61,,
"CST","Constant 2015 PPPs","CHL","Chile","2014","2014","OECDIDX","OECD=100","0","Units",,,60,,
"CST","Constant 2015 PPPs","CHL","Chile","2015","2015","OECDIDX","OECD=100","0","Units",,,60,,
"CST","Constant 2015 PPPs","CHL","Chile","2016","2016","OECDIDX","OECD=100","0","Units",,,59,,
"CST","Constant 2015 PPPs","CHL","Chile","2017","2017","OECDIDX","OECD=100","0","Units",,,58,,
"CST","Constant 2015 PPPs","CHL","Chile","2018","2018","OECDIDX","OECD=100","0","Units",,,58,,
"CST","Constant 2015 PPPs","CHL","Chile","2019","2019","OECDIDX","OECD=100","0","Units",,,57,,
"PPP","Purchasing Power Parities","EST","Estonia","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.517,,
"PPP","Purchasing Power Parities","EST","Estonia","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.512,,
"PPP","Purchasing Power Parities","EST","Estonia","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.512,,
"PPP","Purchasing Power Parities","EST","Estonia","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.521,,
"PPP","Purchasing Power Parities","EST","Estonia","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.522,,
"PPP","Purchasing Power Parities","EST","Estonia","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.527,,
"PPP","Purchasing Power Parities","EST","Estonia","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.537,,
"PPP","Purchasing Power Parities","EST","Estonia","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.528,,
"PPP","Purchasing Power Parities","EST","Estonia","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.534,,
"PPP","Purchasing Power Parities","EST","Estonia","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.542,,
"PPP","Purchasing Power Parities","EST","Estonia","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.55,,
"CPL","Comparative Price Levels","EST","Estonia","2009","2009","OECDIDX","OECD=100","0","Units",,,70,,
"CPL","Comparative Price Levels","EST","Estonia","2010","2010","OECDIDX","OECD=100","0","Units",,,66,,
"CPL","Comparative Price Levels","EST","Estonia","2011","2011","OECDIDX","OECD=100","0","Units",,,68,,
"CPL","Comparative Price Levels","EST","Estonia","2012","2012","OECDIDX","OECD=100","0","Units",,,66,,
"CPL","Comparative Price Levels","EST","Estonia","2013","2013","OECDIDX","OECD=100","0","Units",,,71,,
"CPL","Comparative Price Levels","EST","Estonia","2014","2014","OECDIDX","OECD=100","0","Units",,,72,,
"CPL","Comparative Price Levels","EST","Estonia","2015","2015","OECDIDX","OECD=100","0","Units",,,67,,
"CPL","Comparative Price Levels","EST","Estonia","2016","2016","OECDIDX","OECD=100","0","Units",,,67,,
"CPL","Comparative Price Levels","EST","Estonia","2017","2017","OECDIDX","OECD=100","0","Units",,,70,,
"CPL","Comparative Price Levels","EST","Estonia","2018","2018","OECDIDX","OECD=100","0","Units",,,73,,
"CPL","Comparative Price Levels","EST","Estonia","2019","2019","OECDIDX","OECD=100","0","Units",,,72,,
"CUR","Current PPPs","EST","Estonia","2009","2009","OECDIDX","OECD=100","0","Units",,,61,,
"CUR","Current PPPs","EST","Estonia","2010","2010","OECDIDX","OECD=100","0","Units",,,62,,
"CUR","Current PPPs","EST","Estonia","2011","2011","OECDIDX","OECD=100","0","Units",,,67,,
"CUR","Current PPPs","EST","Estonia","2012","2012","OECDIDX","OECD=100","0","Units",,,69,,
"CUR","Current PPPs","EST","Estonia","2013","2013","OECDIDX","OECD=100","0","Units",,,71,,
"CUR","Current PPPs","EST","Estonia","2014","2014","OECDIDX","OECD=100","0","Units",,,72,,
"CUR","Current PPPs","EST","Estonia","2015","2015","OECDIDX","OECD=100","0","Units",,,71,,
"CUR","Current PPPs","EST","Estonia","2016","2016","OECDIDX","OECD=100","0","Units",,,73,,
"CUR","Current PPPs","EST","Estonia","2017","2017","OECDIDX","OECD=100","0","Units",,,76,,
"CUR","Current PPPs","EST","Estonia","2018","2018","OECDIDX","OECD=100","0","Units",,,79,,
"CUR","Current PPPs","EST","Estonia","2019","2019","OECDIDX","OECD=100","0","Units",,,81,,
"CST","Constant 2015 PPPs","EST","Estonia","2009","2009","OECDIDX","OECD=100","0","Units",,,67,,
"CST","Constant 2015 PPPs","EST","Estonia","2010","2010","OECDIDX","OECD=100","0","Units",,,68,,
"CST","Constant 2015 PPPs","EST","Estonia","2011","2011","OECDIDX","OECD=100","0","Units",,,72,,
"CST","Constant 2015 PPPs","EST","Estonia","2012","2012","OECDIDX","OECD=100","0","Units",,,73,,
"CST","Constant 2015 PPPs","EST","Estonia","2013","2013","OECDIDX","OECD=100","0","Units",,,74,,
"CST","Constant 2015 PPPs","EST","Estonia","2014","2014","OECDIDX","OECD=100","0","Units",,,75,,
"CST","Constant 2015 PPPs","EST","Estonia","2015","2015","OECDIDX","OECD=100","0","Units",,,75,,
"CST","Constant 2015 PPPs","EST","Estonia","2016","2016","OECDIDX","OECD=100","0","Units",,,76,,
"CST","Constant 2015 PPPs","EST","Estonia","2017","2017","OECDIDX","OECD=100","0","Units",,,79,,
"CST","Constant 2015 PPPs","EST","Estonia","2018","2018","OECDIDX","OECD=100","0","Units",,,81,,
"CST","Constant 2015 PPPs","EST","Estonia","2019","2019","OECDIDX","OECD=100","0","Units",,,83,,
"PPP","Purchasing Power Parities","ISR","Israel","2009","2009","NATUSD","National currency per US dollar","0","Units",,,3.97,,
"PPP","Purchasing Power Parities","ISR","Israel","2010","2010","NATUSD","National currency per US dollar","0","Units",,,3.98,,
"PPP","Purchasing Power Parities","ISR","Israel","2011","2011","NATUSD","National currency per US dollar","0","Units",,,3.94,,
"PPP","Purchasing Power Parities","ISR","Israel","2012","2012","NATUSD","National currency per US dollar","0","Units",,,3.96,,
"PPP","Purchasing Power Parities","ISR","Israel","2013","2013","NATUSD","National currency per US dollar","0","Units",,,3.84,,
"PPP","Purchasing Power Parities","ISR","Israel","2014","2014","NATUSD","National currency per US dollar","0","Units",,,3.94,,
"PPP","Purchasing Power Parities","ISR","Israel","2015","2015","NATUSD","National currency per US dollar","0","Units",,,3.92,,
"PPP","Purchasing Power Parities","ISR","Israel","2016","2016","NATUSD","National currency per US dollar","0","Units",,,3.79,,
"PPP","Purchasing Power Parities","ISR","Israel","2017","2017","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"PPP","Purchasing Power Parities","ISR","Israel","2018","2018","NATUSD","National currency per US dollar","0","Units",,,3.72,,
"PPP","Purchasing Power Parities","ISR","Israel","2019","2019","NATUSD","National currency per US dollar","0","Units",,,3.73,,
"CPL","Comparative Price Levels","ISR","Israel","2009","2009","OECDIDX","OECD=100","0","Units",,,99,,
"CPL","Comparative Price Levels","ISR","Israel","2010","2010","OECDIDX","OECD=100","0","Units",,,104,,
"CPL","Comparative Price Levels","ISR","Israel","2011","2011","OECDIDX","OECD=100","0","Units",,,105,,
"CPL","Comparative Price Levels","ISR","Israel","2012","2012","OECDIDX","OECD=100","0","Units",,,101,,
"CPL","Comparative Price Levels","ISR","Israel","2013","2013","OECDIDX","OECD=100","0","Units",,,108,,
"CPL","Comparative Price Levels","ISR","Israel","2014","2014","OECDIDX","OECD=100","0","Units",,,113,,
"CPL","Comparative Price Levels","ISR","Israel","2015","2015","OECDIDX","OECD=100","0","Units",,,114,,
"CPL","Comparative Price Levels","ISR","Israel","2016","2016","OECDIDX","OECD=100","0","Units",,,113,,
"CPL","Comparative Price Levels","ISR","Israel","2017","2017","OECDIDX","OECD=100","0","Units",,,120,,
"CPL","Comparative Price Levels","ISR","Israel","2018","2018","OECDIDX","OECD=100","0","Units",,,118,,
"CPL","Comparative Price Levels","ISR","Israel","2019","2019","OECDIDX","OECD=100","0","Units",,,122,,
"CUR","Current PPPs","ISR","Israel","2009","2009","OECDIDX","OECD=100","0","Units",,,81,,
"CUR","Current PPPs","ISR","Israel","2010","2010","OECDIDX","OECD=100","0","Units",,,82,,
"CUR","Current PPPs","ISR","Israel","2011","2011","OECDIDX","OECD=100","0","Units",,,83,,
"CUR","Current PPPs","ISR","Israel","2012","2012","OECDIDX","OECD=100","0","Units",,,84,,
"CUR","Current PPPs","ISR","Israel","2013","2013","OECDIDX","OECD=100","0","Units",,,87,,
"CUR","Current PPPs","ISR","Israel","2014","2014","OECDIDX","OECD=100","0","Units",,,85,,
"CUR","Current PPPs","ISR","Israel","2015","2015","OECDIDX","OECD=100","0","Units",,,86,,
"CUR","Current PPPs","ISR","Israel","2016","2016","OECDIDX","OECD=100","0","Units",,,88,,
"CUR","Current PPPs","ISR","Israel","2017","2017","OECDIDX","OECD=100","0","Units",,,87,,
"CUR","Current PPPs","ISR","Israel","2018","2018","OECDIDX","OECD=100","0","Units",,,87,,
"CUR","Current PPPs","ISR","Israel","2019","2019","OECDIDX","OECD=100","0","Units",,,88,,
"CST","Constant 2015 PPPs","ISR","Israel","2009","2009","OECDIDX","OECD=100","0","Units",,,83,,
"CST","Constant 2015 PPPs","ISR","Israel","2010","2010","OECDIDX","OECD=100","0","Units",,,84,,
"CST","Constant 2015 PPPs","ISR","Israel","2011","2011","OECDIDX","OECD=100","0","Units",,,86,,
"CST","Constant 2015 PPPs","ISR","Israel","2012","2012","OECDIDX","OECD=100","0","Units",,,85,,
"CST","Constant 2015 PPPs","ISR","Israel","2013","2013","OECDIDX","OECD=100","0","Units",,,86,,
"CST","Constant 2015 PPPs","ISR","Israel","2014","2014","OECDIDX","OECD=100","0","Units",,,86,,
"CST","Constant 2015 PPPs","ISR","Israel","2015","2015","OECDIDX","OECD=100","0","Units",,,85,,
"CST","Constant 2015 PPPs","ISR","Israel","2016","2016","OECDIDX","OECD=100","0","Units",,,86,,
"CST","Constant 2015 PPPs","ISR","Israel","2017","2017","OECDIDX","OECD=100","0","Units",,,85,,
"CST","Constant 2015 PPPs","ISR","Israel","2018","2018","OECDIDX","OECD=100","0","Units",,,85,,
"CST","Constant 2015 PPPs","ISR","Israel","2019","2019","OECDIDX","OECD=100","0","Units",,,85,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.645,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.637,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.624,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.607,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.59,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.591,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.595,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.577,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.568,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.569,,
"PPP","Purchasing Power Parities","SVN","Slovenia","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.574,,
"CPL","Comparative Price Levels","SVN","Slovenia","2009","2009","OECDIDX","OECD=100","0","Units",,,88,,
"CPL","Comparative Price Levels","SVN","Slovenia","2010","2010","OECDIDX","OECD=100","0","Units",,,83,,
"CPL","Comparative Price Levels","SVN","Slovenia","2011","2011","OECDIDX","OECD=100","0","Units",,,83,,
"CPL","Comparative Price Levels","SVN","Slovenia","2012","2012","OECDIDX","OECD=100","0","Units",,,77,,
"CPL","Comparative Price Levels","SVN","Slovenia","2013","2013","OECDIDX","OECD=100","0","Units",,,80,,
"CPL","Comparative Price Levels","SVN","Slovenia","2014","2014","OECDIDX","OECD=100","0","Units",,,81,,
"CPL","Comparative Price Levels","SVN","Slovenia","2015","2015","OECDIDX","OECD=100","0","Units",,,75,,
"CPL","Comparative Price Levels","SVN","Slovenia","2016","2016","OECDIDX","OECD=100","0","Units",,,73,,
"CPL","Comparative Price Levels","SVN","Slovenia","2017","2017","OECDIDX","OECD=100","0","Units",,,74,,
"CPL","Comparative Price Levels","SVN","Slovenia","2018","2018","OECDIDX","OECD=100","0","Units",,,77,,
"CPL","Comparative Price Levels","SVN","Slovenia","2019","2019","OECDIDX","OECD=100","0","Units",,,75,,
"CUR","Current PPPs","SVN","Slovenia","2009","2009","OECDIDX","OECD=100","0","Units",,,81,,
"CUR","Current PPPs","SVN","Slovenia","2010","2010","OECDIDX","OECD=100","0","Units",,,79,,
"CUR","Current PPPs","SVN","Slovenia","2011","2011","OECDIDX","OECD=100","0","Units",,,79,,
"CUR","Current PPPs","SVN","Slovenia","2012","2012","OECDIDX","OECD=100","0","Units",,,77,,
"CUR","Current PPPs","SVN","Slovenia","2013","2013","OECDIDX","OECD=100","0","Units",,,77,,
"CUR","Current PPPs","SVN","Slovenia","2014","2014","OECDIDX","OECD=100","0","Units",,,77,,
"CUR","Current PPPs","SVN","Slovenia","2015","2015","OECDIDX","OECD=100","0","Units",,,76,,
"CUR","Current PPPs","SVN","Slovenia","2016","2016","OECDIDX","OECD=100","0","Units",,,79,,
"CUR","Current PPPs","SVN","Slovenia","2017","2017","OECDIDX","OECD=100","0","Units",,,82,,
"CUR","Current PPPs","SVN","Slovenia","2018","2018","OECDIDX","OECD=100","0","Units",,,84,,
"CUR","Current PPPs","SVN","Slovenia","2019","2019","OECDIDX","OECD=100","0","Units",,,84,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2009","2009","OECDIDX","OECD=100","0","Units",,,77,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2010","2010","OECDIDX","OECD=100","0","Units",,,76,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2011","2011","OECDIDX","OECD=100","0","Units",,,75,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2012","2012","OECDIDX","OECD=100","0","Units",,,73,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2013","2013","OECDIDX","OECD=100","0","Units",,,71,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2014","2014","OECDIDX","OECD=100","0","Units",,,72,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2015","2015","OECDIDX","OECD=100","0","Units",,,72,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2016","2016","OECDIDX","OECD=100","0","Units",,,73,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2017","2017","OECDIDX","OECD=100","0","Units",,,75,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2018","2018","OECDIDX","OECD=100","0","Units",,,76,,
"CST","Constant 2015 PPPs","SVN","Slovenia","2019","2019","OECDIDX","OECD=100","0","Units",,,77,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2009","2009","NATUSD","National currency per US dollar","0","Units",,,0.794,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2010","2010","NATUSD","National currency per US dollar","0","Units",,,0.792,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2011","2011","NATUSD","National currency per US dollar","0","Units",,,0.78,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2012","2012","NATUSD","National currency per US dollar","0","Units",,,0.774,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2013","2013","NATUSD","National currency per US dollar","0","Units",,,0.755,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2014","2014","NATUSD","National currency per US dollar","0","Units",,,0.752,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2015","2015","NATUSD","National currency per US dollar","0","Units",,,0.755,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2016","2016","NATUSD","National currency per US dollar","0","Units",,,0.73,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2017","2017","NATUSD","National currency per US dollar","0","Units",,,0.718,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2018","2018","NATUSD","National currency per US dollar","0","Units",,,0.716,,
"PPP","Purchasing Power Parities","EA18","Euro area (18 countries)","2019","2019","NATUSD","National currency per US dollar","0","Units",,,0.714,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2009","2009","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2010","2010","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2011","2011","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2012","2012","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2013","2013","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2014","2014","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2015","2015","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2016","2016","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2017","2017","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2018","2018","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","OECD","OECD - Total","2019","2019","OECDIDX","OECD=100","0","Units",,,100,,
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2009","2009","OECDIDX","OECD=100","0","Units",,,109,,
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2010","2010","OECDIDX","OECD=100","0","Units",,,103,,
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2011","2011","OECDIDX","OECD=100","0","Units",,,103,,
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2012","2012","OECDIDX","OECD=100","0","Units",,,98,,
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2013","2013","OECDIDX","OECD=100","0","Units",,,102,,
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2014","2014","OECDIDX","OECD=100","0","Units",,,103,,
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2015","2015","OECDIDX","OECD=100","0","Units",,,95,,
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2016","2016","OECDIDX","OECD=100","0","Units",,,93,,
"CPL","Comparative Price Levels","EA18","Euro area (18 countries)","2017","2017","OECDIDX","OECD=100","0","Units",,,94,,
